customer_id,segment,interval,score,duration,promo,robocats
cst_5406953930,Segment 0,До внедрения роботов,0,0.97,0,0
cst_8914368858,Segment 0,До внедрения роботов,6,1.28,0,0
cst_1861094568,Segment 0,До внедрения роботов,2,0.4,0,0
cst_9508862992,Segment 0,До внедрения роботов,0,0.06,0,0
cst_1891714678,Segment 0,До внедрения роботов,0,0.95,0,0
cst_3531546514,Segment 0,До внедрения роботов,4,0.01,0,0
cst_9683000474,Segment 0,До внедрения роботов,0,0.5,0,0
cst_5407752757,Segment 0,До внедрения роботов,6,0.61,0,0
cst_2868380963,Segment 0,До внедрения роботов,6,0.59,0,0
cst_8288492582,Segment 0,До внедрения роботов,0,0.75,0,0
cst_1988367380,Segment 0,До внедрения роботов,0,0.35,0,0
cst_2468176047,Segment 0,До внедрения роботов,2,0.97,0,0
cst_6997070794,Segment 0,До внедрения роботов,3,0.82,0,0
cst_0410044086,Segment 0,До внедрения роботов,0,0.73,0,0
cst_4438853692,Segment 0,До внедрения роботов,4,0.18,0,0
cst_7129833411,Segment 0,До внедрения роботов,9,0.31,1,0
cst_6797440944,Segment 0,До внедрения роботов,2,0.01,0,0
cst_4411158475,Segment 0,До внедрения роботов,3,0.06,0,0
cst_1448043358,Segment 0,До внедрения роботов,5,0.97,0,0
cst_3408714514,Segment 0,До внедрения роботов,0,0.14,0,0
cst_0376348551,Segment 0,До внедрения роботов,1,0.42,0,0
cst_0038934458,Segment 0,До внедрения роботов,1,0.88,0,0
cst_6608200098,Segment 0,До внедрения роботов,6,0.44,0,0
cst_9429283095,Segment 0,До внедрения роботов,4,0.3,0,0
cst_3354785506,Segment 0,До внедрения роботов,0,0.75,0,0
cst_8562304204,Segment 0,До внедрения роботов,4,0.44,0,0
cst_9817933787,Segment 0,До внедрения роботов,2,3.03,0,0
cst_6419709674,Segment 0,До внедрения роботов,0,0.51,0,0
cst_9562715201,Segment 0,До внедрения роботов,5,0.06,0,0
cst_4070315054,Segment 0,До внедрения роботов,0,0.62,0,0
cst_3529180760,Segment 0,До внедрения роботов,2,0.03,0,0
cst_8639257816,Segment 0,До внедрения роботов,4,0.05,0,0
cst_4103519598,Segment 0,До внедрения роботов,5,0.28,0,0
cst_3657374410,Segment 0,До внедрения роботов,7,0.92,0,0
cst_2696495791,Segment 0,До внедрения роботов,4,0.26,0,0
cst_7388424123,Segment 0,До внедрения роботов,8,0.99,1,0
cst_9626717711,Segment 0,До внедрения роботов,5,0.01,0,0
cst_2088446984,Segment 0,До внедрения роботов,3,1.24,0,0
cst_7393873407,Segment 0,До внедрения роботов,0,1.04,0,0
cst_2499567444,Segment 0,До внедрения роботов,3,0.84,0,0
cst_2671338244,Segment 0,До внедрения роботов,4,0.57,0,0
cst_3690888122,Segment 0,До внедрения роботов,0,0.48,0,0
cst_3203730941,Segment 0,До внедрения роботов,6,0.52,0,0
cst_7378682931,Segment 0,До внедрения роботов,0,0.01,0,0
cst_5757407458,Segment 0,До внедрения роботов,0,0.18,0,0
cst_7236081870,Segment 0,До внедрения роботов,0,0.76,0,0
cst_4562707652,Segment 0,До внедрения роботов,3,0.17,0,0
cst_9498443808,Segment 0,До внедрения роботов,8,0.47,1,0
cst_4927530221,Segment 0,До внедрения роботов,0,0.74,0,0
cst_4818694691,Segment 0,До внедрения роботов,3,0.04,0,0
cst_9912453423,Segment 0,До внедрения роботов,0,0.09,0,0
cst_1574195477,Segment 0,До внедрения роботов,3,0.91,0,0
cst_1040856757,Segment 0,До внедрения роботов,5,0.23,0,0
cst_5285179314,Segment 0,До внедрения роботов,3,0.03,0,0
cst_8643706091,Segment 0,До внедрения роботов,0,0.73,0,0
cst_1743915944,Segment 0,До внедрения роботов,0,0.34,0,0
cst_6717645853,Segment 0,До внедрения роботов,2,0.21,0,0
cst_2148294492,Segment 0,До внедрения роботов,3,0.77,0,0
cst_4458412992,Segment 0,До внедрения роботов,3,0.26,0,0
cst_8666330712,Segment 0,До внедрения роботов,5,0.08,0,0
cst_6326758209,Segment 0,До внедрения роботов,3,1.01,0,0
cst_3590097645,Segment 0,До внедрения роботов,4,0.08,0,0
cst_4432799888,Segment 0,До внедрения роботов,5,0.35,0,0
cst_7878625240,Segment 0,До внедрения роботов,4,1.06,0,0
cst_4123696634,Segment 0,До внедрения роботов,2,0.8,0,0
cst_7356858297,Segment 0,До внедрения роботов,0,0.42,0,0
cst_1268162386,Segment 0,До внедрения роботов,0,0.1,0,0
cst_3908734889,Segment 0,До внедрения роботов,3,1.44,0,0
cst_8351387670,Segment 0,До внедрения роботов,0,0.5,0,0
cst_2505189454,Segment 0,До внедрения роботов,0,0.21,1,0
cst_3169574694,Segment 0,До внедрения роботов,0,0.13,0,0
cst_6929309771,Segment 0,До внедрения роботов,5,0.82,0,0
cst_8586354276,Segment 0,До внедрения роботов,6,0.14,0,0
cst_2546482806,Segment 0,До внедрения роботов,3,0.18,0,0
cst_0661379085,Segment 0,До внедрения роботов,0,0.29,0,0
cst_1605688559,Segment 0,До внедрения роботов,8,0.17,1,0
cst_4452475154,Segment 0,До внедрения роботов,2,0.18,0,0
cst_7364934211,Segment 0,До внедрения роботов,5,0.0,0,0
cst_9905949404,Segment 0,До внедрения роботов,4,1.55,0,0
cst_5472772163,Segment 0,До внедрения роботов,0,1.03,0,0
cst_0299394967,Segment 0,До внедрения роботов,5,0.8,0,0
cst_2863898853,Segment 0,До внедрения роботов,2,0.11,0,0
cst_7466983125,Segment 0,До внедрения роботов,0,0.72,0,0
cst_5265250046,Segment 0,До внедрения роботов,0,0.01,0,0
cst_6529505252,Segment 0,До внедрения роботов,1,0.9,1,0
cst_4141247969,Segment 0,До внедрения роботов,0,0.15,0,0
cst_4938592369,Segment 0,До внедрения роботов,1,0.06,0,0
cst_9614212033,Segment 0,До внедрения роботов,3,0.39,0,0
cst_7648982082,Segment 0,До внедрения роботов,3,0.15,0,0
cst_7364987507,Segment 0,До внедрения роботов,5,2.71,0,0
cst_7141905381,Segment 0,До внедрения роботов,2,0.17,0,0
cst_0644476774,Segment 0,До внедрения роботов,3,0.38,0,0
cst_7289353493,Segment 0,До внедрения роботов,3,0.51,0,0
cst_4303096599,Segment 0,До внедрения роботов,7,0.4,0,0
cst_0791201405,Segment 0,До внедрения роботов,5,0.05,0,0
cst_8675894092,Segment 0,До внедрения роботов,10,0.36,1,0
cst_8142716425,Segment 0,До внедрения роботов,2,0.69,0,0
cst_0329239566,Segment 0,До внедрения роботов,1,0.28,0,0
cst_8261780850,Segment 0,До внедрения роботов,4,0.6,0,0
cst_3312356540,Segment 0,До внедрения роботов,0,0.41,0,0
cst_0612410236,Segment 0,До внедрения роботов,3,0.18,0,0
cst_1653663166,Segment 0,До внедрения роботов,0,0.13,0,0
cst_0722979338,Segment 0,До внедрения роботов,1,0.39,0,0
cst_5991937177,Segment 0,До внедрения роботов,6,0.17,0,0
cst_3373851861,Segment 0,До внедрения роботов,1,0.39,0,0
cst_9256604457,Segment 0,До внедрения роботов,1,0.5,0,0
cst_0304135111,Segment 0,До внедрения роботов,6,0.5,0,0
cst_8250172148,Segment 0,До внедрения роботов,0,1.27,0,0
cst_9572892287,Segment 0,До внедрения роботов,1,0.5,0,0
cst_5526826080,Segment 0,До внедрения роботов,0,0.15,0,0
cst_2195497320,Segment 0,До внедрения роботов,2,0.32,0,0
cst_8297098014,Segment 0,До внедрения роботов,0,0.34,0,0
cst_4827510041,Segment 0,До внедрения роботов,2,1.41,0,0
cst_1873211319,Segment 0,До внедрения роботов,0,0.05,0,0
cst_3483184327,Segment 0,До внедрения роботов,6,0.41,0,0
cst_7400615704,Segment 0,До внедрения роботов,5,0.27,0,0
cst_4916524311,Segment 0,До внедрения роботов,4,0.39,0,0
cst_8811285063,Segment 0,До внедрения роботов,7,1.39,0,0
cst_7257120510,Segment 0,До внедрения роботов,0,0.0,0,0
cst_4265743836,Segment 0,До внедрения роботов,5,0.81,0,0
cst_6012058058,Segment 0,До внедрения роботов,3,1.4,0,0
cst_5655186623,Segment 0,До внедрения роботов,7,0.34,0,0
cst_6693784508,Segment 0,До внедрения роботов,3,0.63,0,0
cst_8529733838,Segment 0,До внедрения роботов,5,0.14,0,0
cst_5848636815,Segment 0,До внедрения роботов,1,1.08,0,0
cst_9060591976,Segment 0,До внедрения роботов,3,1.23,0,0
cst_6925979759,Segment 0,До внедрения роботов,6,0.25,0,0
cst_5370091911,Segment 0,До внедрения роботов,6,0.82,0,0
cst_8246486124,Segment 0,До внедрения роботов,0,0.16,0,0
cst_8594678141,Segment 0,До внедрения роботов,2,1.8,0,0
cst_6108018720,Segment 0,До внедрения роботов,3,0.76,0,0
cst_7886274535,Segment 0,До внедрения роботов,3,0.23,0,0
cst_9743132580,Segment 0,До внедрения роботов,4,0.89,0,0
cst_5024790158,Segment 0,До внедрения роботов,0,2.97,0,0
cst_8226502300,Segment 0,До внедрения роботов,5,1.32,0,0
cst_9333649495,Segment 0,До внедрения роботов,6,1.43,0,0
cst_3579715144,Segment 0,До внедрения роботов,9,0.24,1,0
cst_5172956908,Segment 0,До внедрения роботов,0,0.15,0,0
cst_1123388608,Segment 0,До внедрения роботов,0,1.36,0,0
cst_6929341990,Segment 0,До внедрения роботов,0,0.56,0,0
cst_9146233204,Segment 0,До внедрения роботов,1,0.96,0,0
cst_2908735304,Segment 0,До внедрения роботов,0,0.29,0,0
cst_1826996698,Segment 0,До внедрения роботов,0,0.89,0,0
cst_3116172644,Segment 0,До внедрения роботов,3,0.14,0,0
cst_7678799307,Segment 0,До внедрения роботов,1,0.71,0,0
cst_8096626080,Segment 0,До внедрения роботов,3,0.31,0,0
cst_3340584122,Segment 0,До внедрения роботов,1,0.66,0,0
cst_5825421782,Segment 0,До внедрения роботов,2,0.68,0,0
cst_3678312013,Segment 0,До внедрения роботов,0,0.79,0,0
cst_7394060163,Segment 0,До внедрения роботов,4,0.29,0,0
cst_7603167794,Segment 0,До внедрения роботов,2,0.05,0,0
cst_7656881400,Segment 0,До внедрения роботов,4,1.45,0,0
cst_7573198772,Segment 0,До внедрения роботов,6,0.81,0,0
cst_7066647889,Segment 0,До внедрения роботов,3,0.12,0,0
cst_2819536276,Segment 0,До внедрения роботов,7,0.46,0,0
cst_4406585368,Segment 0,До внедрения роботов,5,0.07,0,0
cst_3927548577,Segment 0,До внедрения роботов,1,0.67,0,0
cst_3590786148,Segment 0,До внедрения роботов,1,0.02,0,0
cst_2822947072,Segment 0,До внедрения роботов,9,0.16,1,0
cst_3027549089,Segment 0,До внедрения роботов,2,0.38,0,0
cst_5034976889,Segment 0,До внедрения роботов,5,0.27,0,0
cst_3354150590,Segment 0,До внедрения роботов,2,0.02,0,0
cst_9568337964,Segment 0,До внедрения роботов,0,0.24,0,0
cst_8092298450,Segment 0,До внедрения роботов,6,0.71,0,0
cst_7439339262,Segment 0,До внедрения роботов,0,0.27,0,0
cst_1186042847,Segment 0,До внедрения роботов,2,0.99,0,0
cst_2879339863,Segment 0,До внедрения роботов,7,0.21,0,0
cst_1893145930,Segment 0,До внедрения роботов,0,0.4,0,0
cst_3728275222,Segment 0,До внедрения роботов,0,0.1,0,0
cst_6076781834,Segment 0,До внедрения роботов,1,0.72,0,0
cst_5642735162,Segment 0,До внедрения роботов,7,0.94,0,0
cst_3251668938,Segment 0,До внедрения роботов,4,0.09,0,0
cst_6098984324,Segment 0,До внедрения роботов,2,0.29,0,0
cst_0311789849,Segment 0,До внедрения роботов,1,0.21,0,0
cst_0196019259,Segment 0,До внедрения роботов,1,0.13,0,0
cst_5473424854,Segment 0,До внедрения роботов,4,0.67,0,0
cst_9977346563,Segment 0,До внедрения роботов,0,1.18,0,0
cst_7677265460,Segment 0,До внедрения роботов,3,0.87,0,0
